step;result;time
13;0.0000000000000000000000000000000006902900656617794455874177093665264132459933207941757404787932683510211402201385389982025686569613350019866521183957695346526304146824405381570819146195175681649572777192556546422127653412398926160146707674482851446784;0.0188852
14;0.0000000000000000000000000000000000004334458258134360284850901075884454010703722682587028284972397258388880861666004977923545449884714952315204744319128553348788748800267927060061052628658669217635872075961930078181252574619283788651906094040300388352;0.0264258
15;0.0000000000000000000000000000000000000002386930554545517907252633134981309575156190302943447359420069316827899147375607482809364756577847919902816830252661799698661503856389845011844210529187573627996328857253651128879734896315068618371999642354188288;0.0205832
16;0.0000000000000000000000000000000000000000001162141498012507250223753104591724351236199206875944382808147922331879319080689226115483829832957787423567877565531725042175752957392742577825887167255967444707775447327865123382376499669389209213272034639872;0.02225
17;0.0000000000000000000000000000000000000000000000503844987360758497725205070100573773307826406327948827970653222057611275252131236899542026474524877842533538085309801672729758786647765792683016596544677892913740416104559679676421712844106683537973837824;0.0275588
18;0.0000000000000000000000000000000000000000000000000195756957424576969003804959065739156180431732920693783488534607778453594444881676168630756187821036373038592919158013070365026159424421822008369600261916697678129514191731989746918354463285031225786368;0.0317323
19;0.0000000000000000000000000000000000000000000000000000068548166611684625569627711923404141226606495132058508036629885390308635460123238564380621497319816432664205166964563547918269878213268903013024396650187696031928564599869324784141829912407301947392;0.032865
20;0.0000000000000000000000000000000000000000000000000000000021745229973958908091116642398761258287112416879063538449963947388383533149793877202847442514980863660163737014483178755136822325837610617941059915372523076889001413518931437801941656027671822336;0.0347337
21;0.0000000000000000000000000000000000000000000000000000000000006278307540738132735791902142773380115794494710427321973479023531056470381139528478846252229454705952888715560276701336961938059990809405840883380158520669207265197253141713922882292926119936;0.037523
22;0.0000000000000000000000000000000000000000000000000000000000000001656802037783644603808788018001985189407778290772918598742479008287684430991634459784231456369682730794499544100080375885049517986962712406747453266090205284233960644195601095686340214784;0.0375557
23;0.0000000000000000000000000000000000000000000000000000000000000000000401170308804051409452081083670392321412817190312881581259398612503809124542696383995954209722955853539159191350917038453003932701100880218648304483100729366354070151172752075028168704;0.0461378
24;0.0000000000000000000000000000000000000000000000000000000000000000000000089445604905918843941405926387937534109095598024058859191365429969628036040027020620267937731748719515737782458747853233793766083957067038997095383890137253620347964161798657015808;0.0429147
25;0.0000000000000000000000000000000000000000000000000000000000000000000000000018423875124068183026245664228673233282544530377307594958201669878347312749847581358726167944105472929095393292943587170912871499789696739679183465780660447041688893445239734272;0.0446011
26;0.0000000000000000000000000000000000000000000000000000000000000000000000000000003516463799527231438742052163706493699986760113858581643138996768014155938535292356951801005754783561326628989741954326121602299434007539767193499061930442458994317610450944;0.0533952
27;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000623662500985055338119204921282761830072697677391002168699849561678528511630349787082996795399077784985046903574013732965525883302801348810927369446567840776161029259264;0.0545905
28;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000103048211453183370467001897361064697295273488881917868444903677245084508485597363939618859618633237326587610504406887406080433419044834536609003166786754246434881536;0.0567204
29;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015901218923843926409517285053194896649924936941630489395728969496458847424752941939069134381878436356252582123084514065157623470731953273075509231406510822653952;0.0627614
30;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002296686481777304410407717006452093786866565422636409151510230356747878290999986900778365232418887865154745797321884999600493388927696129126750636560871325696;0.073463
31;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000311152762956100051830176638258525087386853040038799337146985168812781103519503462941862557783352156649380178818583415245935485951760639265752432399876096;0.076461
32;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039619458069599264808135719075290980909743737324234727332084880609380485087041012893411555352683798543790439773703100816756709976684937997338101678080;0.0781416
