step;result;time
74;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084210100073630484684163263060957685802042944259843501875321457229376811718972348072029236224604021599522175527682048;117.295
75;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084210100073630484684163263060957685802042944259843501875321457229376811718972348072029236224604021599522175527682048;122.954
76;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003888764809574928939154985186950523188025354810831338012637464350328836600924286853452643670152689816688981442560;129.378
77;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003888764809574928939154985186950523188025354810831338012637464350328836600924286853452643670152689816688981442560;136.512
78;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110245259759318137661394617017863972833719986610072351655155574463773151552951752307371930836191799710580736;141.693
79;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110245259759318137661394617017863972833719986610072351655155574463773151552951752307371930836191799710580736;149.559
80;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006559643877244438274463466902835597387163155819378675149927910179529767095651972895260323600770405498880;162.029
81;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006559643877244438274463466902835597387163155819378675149927910179529767095651972895260323600770405498880;164.868
82;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;172.661
83;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;179.535
84;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;189.342
85;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;195.466
86;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;205.413
